feature,route,page,page_file,screen_level,archetype,body_grade,official_density_score,visual_density_risk_score,visual_density_priority,tokenized_fixed_height_refs,tokenized_gap_refs,spacer_refs,manual_content_refs,bottom_inset_refs,root_top_chrome_refs,detail_top_chrome_refs,scroll_refs,grid_or_wrap_refs,root_causes,recommendation,source_files,unresolved_source_files
earn,AppRoutePaths.earnInsurance,StakingInsurancePage,flutter_app/lib/features/earn/presentation/pages/staking_insurance_page.dart,L2_detail,detail,A,1,67,P0_CRITICAL_DENSITY_REVIEW,1,24,1,0,5,0,1,3,1,very_high_vertical_gap_accumulation;spacer_inside_cards;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/earn/presentation/pages/staking_insurance_page.dart;flutter_app/lib/features/earn/presentation/pages/staking_insurance_page_part_01.dart;flutter_app/lib/features/earn/presentation/pages/staking_insurance_page_part_02.dart;flutter_app/lib/features/earn/presentation/pages/staking_insurance_page_part_03.dart,
trade,AppRoutePaths.tradeBotEquityCurve,BotEquityCurvePage,flutter_app/lib/features/trade/presentation/pages/bot_equity_curve_page.dart,L2_detail,detail,A,1,67,P0_CRITICAL_DENSITY_REVIEW,0,9,0,0,23,0,2,3,0,very_high_vertical_gap_accumulation;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/trade/presentation/pages/bot_equity_curve_page.dart;flutter_app/lib/features/trade/presentation/widgets/bot_equity_curve_analysis_painters.dart;flutter_app/lib/features/trade/presentation/widgets/bot_equity_curve_charts_cards.dart;flutter_app/lib/features/trade/presentation/widgets/bot_equity_curve_summary_tabs.dart;flutter_app/lib/features/trade/presentation/widgets/trade_module_layout.dart,
trade,'/trade/copy-provider/:providerId/confirmation',CopyConfirmationPage,flutter_app/lib/features/trade/presentation/pages/copy_confirmation_page.dart,L3_transactionFlow,detail,A,0,67,P0_CRITICAL_DENSITY_REVIEW,0,6,0,0,26,0,3,4,0,vertical_gap_accumulation;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/trade/presentation/pages/copy_confirmation_page.dart;flutter_app/lib/features/trade/presentation/widgets/copy_confirmation_page_common.dart;flutter_app/lib/features/trade/presentation/widgets/copy_confirmation_page_sections.dart;flutter_app/lib/features/trade/presentation/widgets/trade_module_layout.dart,
earn,AppRoutePaths.earnApiDocumentation,StakingApiDocumentationPage,flutter_app/lib/features/earn/presentation/pages/staking_api_documentation_page.dart,L2_detail,detail,A,0,66,P0_CRITICAL_DENSITY_REVIEW,3,21,1,0,5,0,1,2,2,very_high_vertical_gap_accumulation;spacer_inside_cards;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/earn/presentation/pages/staking_api_documentation_page.dart;flutter_app/lib/features/earn/presentation/widgets/staking_api_documentation_auth.dart;flutter_app/lib/features/earn/presentation/widgets/staking_api_documentation_common.dart;flutter_app/lib/features/earn/presentation/widgets/staking_api_documentation_endpoints.dart;flutter_app/lib/features/earn/presentation/widgets/staking_api_documentation_examples.dart;flutter_app/lib/features/earn/presentation/widgets/staking_api_documentation_overview.dart,
trade,'/trade/copy-provider/:providerId/assessment',PreCopyAssessmentPage,flutter_app/lib/features/trade/presentation/pages/pre_copy_assessment_page.dart,L3_transactionFlow,detail,A,0,66,P0_CRITICAL_DENSITY_REVIEW,0,9,0,0,23,0,2,3,0,very_high_vertical_gap_accumulation;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/trade/presentation/pages/pre_copy_assessment_page.dart;flutter_app/lib/features/trade/presentation/widgets/trade_module_layout.dart,
arena,AppRoutePaths.arenaStudioPresets,ArenaUniversalPresetLibraryPage,flutter_app/lib/features/arena/presentation/pages/arena_universal_preset_library_page.dart,L2_detail,detail,A,2,65,P0_CRITICAL_DENSITY_REVIEW,0,31,0,0,0,0,1,4,5,very_high_vertical_gap_accumulation;official_audit_blind_spot;shared_component_compliant_but_sparse,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/arena/presentation/pages/arena_universal_preset_library_page.dart;flutter_app/lib/features/arena/presentation/pages/arena_universal_preset_library_page_part_01.dart;flutter_app/lib/features/arena/presentation/pages/arena_universal_preset_library_page_part_02.dart;flutter_app/lib/features/arena/presentation/pages/arena_universal_preset_library_page_part_03.dart;flutter_app/lib/features/arena/presentation/widgets/arena_viewport_padding.dart,
earn,AppRoutePaths.earnSavingsGuide,SavingsGuidePage,flutter_app/lib/features/earn/presentation/pages/savings_guide_page.dart,L2_utilityDetail,detail,A,0,65,P0_CRITICAL_DENSITY_REVIEW,0,25,1,0,5,0,1,2,2,very_high_vertical_gap_accumulation;spacer_inside_cards;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/earn/presentation/pages/savings_guide_page.dart;flutter_app/lib/features/earn/presentation/widgets/earn_custody_risk_banner.dart;flutter_app/lib/features/earn/presentation/widgets/savings_guide_common.dart;flutter_app/lib/features/earn/presentation/widgets/savings_guide_glossary.dart;flutter_app/lib/features/earn/presentation/widgets/savings_guide_tabs.dart;flutter_app/lib/features/earn/presentation/widgets/savings_guide_tutorials.dart,
earn,AppRoutePaths.earnSavingsWhatIf,SavingsWhatIfPage,flutter_app/lib/features/earn/presentation/pages/savings_what_if_page.dart,L2_detail,detail,A,0,65,P0_CRITICAL_DENSITY_REVIEW,0,27,0,0,5,0,1,1,3,very_high_vertical_gap_accumulation;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/earn/presentation/pages/savings_what_if_page.dart;flutter_app/lib/features/earn/presentation/pages/savings_what_if_page_part_01.dart;flutter_app/lib/features/earn/presentation/pages/savings_what_if_page_part_02.dart;flutter_app/lib/features/earn/presentation/pages/savings_what_if_page_part_03.dart;flutter_app/lib/features/earn/presentation/pages/savings_what_if_page_part_04.dart;flutter_app/lib/features/earn/presentation/widgets/earn_custody_risk_banner.dart;flutter_app/lib/features/earn/presentation/widgets/savings_what_if_asset_impact.dart;flutter_app/lib/features/earn/presentation/widgets/savings_what_if_common_widgets.dart;flutter_app/lib/features/earn/presentation/widgets/savings_what_if_models.dart;flutter_app/lib/features/earn/presentation/widgets/savings_what_if_painters.dart;flutter_app/lib/features/earn/presentation/widgets/savings_what_if_results.dart;flutter_app/lib/features/earn/presentation/widgets/savings_what_if_stress.dart;flutter_app/lib/features/earn/presentation/widgets/savings_what_if_stress_components.dart,
trade,AppRoutePaths.tradeCopyTrading,CopyTradingPage,flutter_app/lib/features/trade/presentation/pages/copy_trading_page.dart,L2_detail,detail,B,8,65,P0_CRITICAL_DENSITY_REVIEW,1,3,0,0,23,0,2,3,0,bottom_nav_inset_pressure,Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.,flutter_app/lib/features/trade/presentation/pages/copy_trading_page.dart;flutter_app/lib/features/trade/presentation/widgets/copy_trading_hero.dart;flutter_app/lib/features/trade/presentation/widgets/copy_trading_metrics_common.dart;flutter_app/lib/features/trade/presentation/widgets/trade_module_layout.dart,
trade,AppRoutePaths.tradeBotPortfolioDashboard,BotPortfolioDashboardPage,flutter_app/lib/features/trade/presentation/pages/bot_portfolio_dashboard_page.dart,L2_sectionHub,detail,A,0,64,P0_CRITICAL_DENSITY_REVIEW,0,8,0,0,23,0,2,3,0,very_high_vertical_gap_accumulation;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/trade/presentation/pages/bot_portfolio_dashboard_page.dart;flutter_app/lib/features/trade/presentation/widgets/bot_portfolio_dashboard_page_common.dart;flutter_app/lib/features/trade/presentation/widgets/bot_portfolio_dashboard_page_sections.dart;flutter_app/lib/features/trade/presentation/widgets/trade_module_layout.dart,
trade,AppRoutePaths.tradeCopySafetyCenter,CopySafetyCenterPage,flutter_app/lib/features/trade/presentation/pages/copy_safety_center_page.dart,L2_sectionHub,detail,A,0,64,P0_CRITICAL_DENSITY_REVIEW,0,8,0,0,23,0,2,3,0,very_high_vertical_gap_accumulation;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/trade/presentation/pages/copy_safety_center_page.dart;flutter_app/lib/features/trade/presentation/widgets/copy_safety_enforcement_common.dart;flutter_app/lib/features/trade/presentation/widgets/copy_safety_metrics_tools.dart;flutter_app/lib/features/trade/presentation/widgets/copy_safety_overview.dart;flutter_app/lib/features/trade/presentation/widgets/trade_module_layout.dart;flutter_app/lib/features/trade/presentation/widgets/vit_trade_compliance_section.dart,
trade,AppRoutePaths.tradeCopyRegulatoryInspectionReady,RegulatoryInspectionReadyPage,flutter_app/lib/features/trade/presentation/pages/regulatory_inspection_ready_page.dart,L2_detail,detail,A,0,64,P0_CRITICAL_DENSITY_REVIEW,0,8,0,0,23,0,2,3,0,very_high_vertical_gap_accumulation;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/trade/presentation/pages/regulatory_inspection_ready_page.dart;flutter_app/lib/features/trade/presentation/widgets/regulatory_inspection_ready_page_common.dart;flutter_app/lib/features/trade/presentation/widgets/regulatory_inspection_ready_page_sections.dart;flutter_app/lib/features/trade/presentation/widgets/trade_module_layout.dart;flutter_app/lib/features/trade/presentation/widgets/vit_trade_compliance_section.dart,
dca,AppRoutePaths.dcaBacktester,DCABacktesterPage,flutter_app/lib/features/dca/presentation/pages/dca_backtester_page.dart,L2_detail,detail,A,6,63,P0_CRITICAL_DENSITY_REVIEW,0,27,0,0,1,0,1,1,2,very_high_vertical_gap_accumulation;official_audit_blind_spot;shared_component_compliant_but_sparse,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/dca/presentation/pages/dca_backtester_page.dart;flutter_app/lib/features/dca/presentation/widgets/dca_backtester_analysis.dart;flutter_app/lib/features/dca/presentation/widgets/dca_backtester_common.dart;flutter_app/lib/features/dca/presentation/widgets/dca_backtester_results.dart;flutter_app/lib/features/dca/presentation/widgets/dca_backtester_setup.dart;flutter_app/lib/features/dca/presentation/widgets/dca_backtester_tabs.dart,
trade,AppRoutePaths.tradeCopyProviderGovernance,ProviderGovernancePage,flutter_app/lib/features/trade/presentation/pages/provider_governance_page.dart,L2_detail,detail,A,0,63,P0_CRITICAL_DENSITY_REVIEW,1,6,0,0,23,0,2,3,0,vertical_gap_accumulation;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/trade/presentation/pages/provider_governance_page.dart;flutter_app/lib/features/trade/presentation/widgets/provider_governance_page_common.dart;flutter_app/lib/features/trade/presentation/widgets/provider_governance_page_details.dart;flutter_app/lib/features/trade/presentation/widgets/provider_governance_page_overview.dart;flutter_app/lib/features/trade/presentation/widgets/trade_module_layout.dart;flutter_app/lib/features/trade/presentation/widgets/vit_trade_compliance_section.dart,
trade,AppRoutePaths.tradeCopySlippageMonitoring,SlippageMonitoringPage,flutter_app/lib/features/trade/presentation/pages/slippage_monitoring_page.dart,L2_detail,detail,A,0,63,P0_CRITICAL_DENSITY_REVIEW,1,6,0,0,23,0,2,3,0,vertical_gap_accumulation;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/trade/presentation/pages/slippage_monitoring_page.dart;flutter_app/lib/features/trade/presentation/widgets/slippage_monitoring_common.dart;flutter_app/lib/features/trade/presentation/widgets/slippage_monitoring_events.dart;flutter_app/lib/features/trade/presentation/widgets/slippage_monitoring_overview.dart;flutter_app/lib/features/trade/presentation/widgets/slippage_monitoring_tabs.dart;flutter_app/lib/features/trade/presentation/widgets/trade_module_layout.dart;flutter_app/lib/features/trade/presentation/widgets/vit_trade_compliance_section.dart,
trade,AppRoutePaths.tradeBotApiDocumentation,BotApiDocumentationPage,flutter_app/lib/features/trade/presentation/pages/bot_api_documentation_page.dart,L2_detail,detail,A,0,62,P0_CRITICAL_DENSITY_REVIEW,0,7,0,0,23,0,2,4,0,vertical_gap_accumulation;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/trade/presentation/pages/bot_api_documentation_page.dart;flutter_app/lib/features/trade/presentation/widgets/bot_api_documentation_endpoints.dart;flutter_app/lib/features/trade/presentation/widgets/bot_api_documentation_intro_tabs.dart;flutter_app/lib/features/trade/presentation/widgets/bot_api_documentation_support_common.dart;flutter_app/lib/features/trade/presentation/widgets/bot_api_documentation_websocket_examples.dart;flutter_app/lib/features/trade/presentation/widgets/trade_module_layout.dart,
trade,AppRoutePaths.tradeBotHistory,BotHistoryPage,flutter_app/lib/features/trade/presentation/pages/bot_history_page.dart,L2_utilityDetail,detail,A,0,62,P0_CRITICAL_DENSITY_REVIEW,0,7,0,0,23,0,2,3,0,vertical_gap_accumulation;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/trade/presentation/pages/bot_history_page.dart;flutter_app/lib/features/trade/presentation/widgets/bot_history_page_common.dart;flutter_app/lib/features/trade/presentation/widgets/bot_history_page_sections.dart;flutter_app/lib/features/trade/presentation/widgets/trade_module_layout.dart,
